data,USDBRL,USDCLP,USDEUR
2019-02-01,3.659804,653.903912,0.872795
2019-02-02,3.659804,653.903912,0.872795
2019-02-03,3.658799,653.898173,0.872995
2019-02-04,3.6685,652.601156,0.874445
2019-02-05,3.669798,651.490528,0.876465
2019-02-06,3.698198,654.777673,0.879845
2019-02-07,3.716397,658.601353,0.88196
2019-02-08,3.730104,658.103912,0.882185
2019-02-09,3.729304,657.270396,0.882185
2019-02-10,3.730103,658.101494,0.88309
2019-02-11,3.756697,661.903383,0.88663
2019-02-12,3.709503,660.302645,0.882285
2019-02-13,3.754703,663.598309,0.88774
2019-02-14,3.723498,664.398401,0.88535
2019-02-15,3.700504,661.803912,0.88523
2019-02-16,3.700504,661.903912,0.88523
2019-02-17,3.700097,661.901398,0.88523
2019-02-18,3.733197,660.902758,0.884045
2019-02-19,3.7235,655.601767,0.881796
2019-02-20,3.725503,653.196482,0.881375
2019-02-21,3.768026,654.501978,0.881799
2019-02-22,3.748204,651.303912,0.881715
2019-02-23,3.748504,650.855041,0.881715
2019-02-24,3.747802,651.321313,0.881695
2019-02-25,3.751899,650.5971,0.879898
2019-02-26,3.748603,648.103082,0.877745
2019-02-27,3.728797,649.199511,0.878745
2019-02-28,3.750984,655.794813,0.879265
2019-03-01,3.776404,659.803912,0.878925
2019-03-02,3.774204,659.803912,0.878925
2019-03-03,3.77415,659.802706,0.879075
2019-03-04,3.775598,660.202571,0.882065
2019-03-05,3.775898,657.804156,0.88448
2019-03-06,3.84035,660.303308,0.88398
2019-03-07,3.870798,667.802416,0.89302
2019-03-08,3.869604,671.303912,0.88972
2019-03-09,3.869604,671.303912,0.88972
2019-03-10,3.86655,667.30501,0.89031
2019-03-11,3.838798,670.704511,0.88819
2019-03-12,3.813102,665.507555,0.885965
2019-03-13,3.814803,668.694974,0.882555
2019-03-14,3.841974,671.705262,0.884325
2019-03-15,3.814504,670.000361,0.881485
2019-03-16,3.814504,670.000361,0.881485
2019-03-17,3.814501,670.000306,0.88344
2019-03-18,3.791497,668.280158,0.882155
2019-03-19,3.789203,667.382409,0.880705
2019-03-20,3.7757,662.501488,0.87508
2019-03-21,3.792501,667.503814,0.879155
2019-03-22,3.907504,678.903912,0.883355
2019-03-23,3.905504,671.825041,0.883355
2019-03-24,3.907502,678.900738,0.885305
2019-03-25,3.8551,679.684946,0.88376
2019-03-26,3.876498,680.601894,0.88697
2019-03-27,3.99175,681.499774,0.88878
2019-03-28,3.901298,682.601415,0.890505
2019-03-29,3.923104,680.503912,0.89035
2019-03-30,3.923104,680.503912,0.89035
2019-03-31,3.92545,680.499211,0.89099
2019-04-01,3.85205,668.818945,0.892435
2019-04-02,3.853797,673.396279,0.892585
2019-04-03,3.869801,667.501071,0.889245
2019-04-04,3.857401,665.0977,0.890981
2019-04-05,3.875304,665.303912,0.89027
2019-04-06,3.875304,665.303912,0.89027
2019-04-07,3.8755,665.30529,0.891499
2019-04-08,3.849705,663.999773,0.88841
2019-04-09,3.849501,664.699323,0.887665
2019-04-10,3.8255,662.398196,0.88683
2019-04-11,3.857302,663.898058,0.88807
2019-04-12,3.881904,661.103912,0.88343
2019-04-13,3.875804,661.103912,0.88343
2019-04-14,3.880969,661.112855,0.88468
2019-04-15,3.8719,660.869527,0.884605
2019-04-16,3.905296,661.895025,0.886155
2019-04-17,3.938199,662.105048,0.885221
2019-04-18,3.928202,662.240014,0.890035
2019-04-19,3.936041,662.220396,0.889165
2019-04-20,3.936041,662.220396,0.889165
2019-04-21,3.936014,662.195036,0.889355
2019-04-22,3.935597,664.470236,0.88821
2019-04-23,3.9198,667.898411,0.89095
2019-04-24,3.991098,672.897423,0.89661
2019-04-25,3.954202,674.685009,0.897955
2019-04-26,3.929904,675.103912,0.89578
2019-04-27,3.925041,675.103912,0.89578
2019-04-28,3.930701,675.085012,0.89687
2019-04-29,3.945799,678.179965,0.89406
2019-04-30,3.918397,677.69765,0.891596
2019-05-01,3.920797,678.701907,0.892825
2019-05-02,3.967699,682.302517,0.895005
2019-05-03,3.939041,677.005041,0.89194
2019-05-04,3.939041,677.005041,0.89194
2019-05-05,3.938099,676.70501,0.894025
2019-05-06,3.969697,679.304736,0.892745
2019-05-07,3.970198,684.596918,0.89365
2019-05-08,3.927797,684.104997,0.893025
2019-05-09,3.946897,684.995004,0.891301
2019-05-10,3.957204,686.000361,0.890035
2019-05-11,3.957204,686.000361,0.890035
2019-05-12,3.961197,686.604979,0.88999
2019-05-13,3.99405,693.375014,0.89031
2019-05-14,3.976602,692.403383,0.89253
2019-05-15,4.001405,692.309982,0.89231
2019-05-16,4.0477,693.995008,0.894987
2019-05-17,4.099204,697.205041,0.89546
2019-05-18,4.099204,697.205041,0.89546
2019-05-19,4.098901,697.389763,0.89566
2019-05-20,4.096403,695.894976,0.895403
2019-05-21,4.039499,695.798647,0.8956
2019-05-22,4.040399,697.514959,0.896455
2019-05-23,4.042302,696.395633,0.894125
2019-05-24,4.022604,693.920396,0.89234
2019-05-25,4.022304,693.920396,0.89234
2019-05-26,4.0227,694.004986,0.89212
2019-05-27,4.043599,699.184982,0.89338
2019-05-28,4.025102,707.502983,0.895403
2019-05-29,3.974898,704.801968,0.897915
2019-05-30,3.981495,709.674979,0.89841
2019-05-31,3.925041,709.680396,0.89298
2019-06-01,3.925041,709.680396,0.89298
2019-06-02,3.925702,709.695041,0.89496
2019-06-03,3.885605,704.000188,0.88921
2019-06-04,3.8551,693.285012,0.888603
2019-06-05,3.880904,692.995023,0.89058
2019-06-06,3.879896,692.6894,0.88683
2019-06-07,3.877504,693.000361,0.881715
2019-06-08,3.877504,693.000361,0.881715
2019-06-09,3.877981,693.210374,0.883415
2019-06-10,3.885998,699.804987,0.88357
2019-06-11,3.856597,693.280142,0.88268
2019-06-12,3.8674,695.697478,0.885502
2019-06-13,3.8497,696.295008,0.88652
2019-06-14,3.896504,699.505041,0.88988
2019-06-15,3.887704,699.505041,0.88988
2019-06-16,3.896018,699.604956,0.89153
2019-06-17,3.888502,699.595017,0.89093
2019-06-18,3.860957,696.00025,0.89302
2019-06-19,3.83895,691.094986,0.890226
2019-06-20,3.839198,683.905033,0.88533
2019-06-21,3.822041,683.695041,0.877535
2019-06-22,3.822041,683.695041,0.877535
2019-06-23,3.822008,683.894998,0.878397
2019-06-24,3.827097,680.783762,0.8772
2019-06-25,3.846996,681.802396,0.879625
2019-06-26,3.844399,678.893708,0.87917
2019-06-27,3.819501,680.204974,0.879395
2019-06-28,3.851041,677.503912,0.878005
2019-06-29,3.851041,677.503912,0.878005
2019-06-30,3.851028,677.805013,0.880102
2019-07-01,3.841099,680.494965,0.88597
2019-07-02,3.845399,680.405033,0.885697
2019-07-03,3.826503,678.402635,0.886015
2019-07-04,3.802297,679.290818,0.886105
2019-07-05,3.822041,684.005041,0.89035
2019-07-06,3.822041,684.005041,0.89035
2019-07-07,3.819302,683.99498,0.890709
2019-07-08,3.802699,687.880101,0.89161
2019-07-09,3.800494,688.294993,0.892398
2019-07-10,3.75385,686.04499,0.888225
2019-07-11,3.756304,680.870177,0.8889
2019-07-12,3.738404,679.810396,0.885935
2019-07-13,3.738404,679.810396,0.885935
2019-07-14,3.7359,679.815003,0.88719
2019-07-15,3.755203,679.291317,0.88799
2019-07-16,3.768703,682.114973,0.89191
2019-07-17,3.763299,682.097109,0.890698
2019-07-18,3.718894,683.215111,0.88801
2019-07-19,3.748204,688.303912,0.890195
2019-07-20,3.74395,688.303912,0.890195
2019-07-21,3.747401,688.299008,0.89143
2019-07-22,3.741297,689.595052,0.892398
2019-07-23,3.773905,691.701804,0.896765
2019-07-24,3.772797,691.598925,0.897501
2019-07-25,3.778801,696.784995,0.897203
2019-07-26,3.776204,695.195041,0.89706
2019-07-27,3.776204,695.195041,0.89706
2019-07-28,3.774984,695.095037,0.898498
2019-07-29,3.781602,696.60089,0.897455
2019-07-30,3.790806,699.198917,0.896255
2019-07-31,3.813198,703.605002,0.903235
2019-08-01,3.838801,706.495003,0.902655
2019-08-02,3.887304,713.105041,0.89851
2019-08-03,3.887304,713.105041,0.89851
2019-08-04,3.885402,713.605006,0.90028
2019-08-05,3.974598,721.187957,0.88941
2019-08-06,3.960198,714.795021,0.892499
2019-08-07,3.968901,714.295038,0.89255
2019-08-08,3.919102,709.999946,0.89391
2019-08-09,3.941704,710.120396,0.884055
2019-08-10,3.941704,710.120396,0.884055
2019-08-11,3.941701,710.090019,0.89222
2019-08-12,3.985402,713.955016,0.891605
2019-08-13,3.963902,704.084977,0.89472
2019-08-14,4.0518,711.305026,0.89743
2019-08-15,3.9916,710.904977,0.899233
2019-08-16,4.005904,708.095041,0.90135
2019-08-17,4.005904,708.095041,0.90135
2019-08-18,4.006102,708.305044,0.901597
2019-08-19,4.074698,713.205006,0.902299
2019-08-20,4.0532,709.198782,0.90111
2019-08-21,4.025498,711.500177,0.901685
2019-08-22,4.069501,715.295012,0.902235
2019-08-23,4.120204,719.695041,0.88964
2019-08-24,4.08735,703.255041,0.88964
2019-08-25,4.127697,703.094991,0.89745
2019-08-26,4.155102,719.930121,0.900799
2019-08-27,4.12645,723.209852,0.901745
2019-08-28,4.1692,723.674967,0.90208
2019-08-29,4.169605,720.894981,0.904198
2019-08-30,4.145404,721.285041,0.908225
2019-08-31,4.145404,721.285041,0.908225
2019-09-01,4.145397,721.703383,0.90981
2019-09-02,4.185901,725.494977,0.9119
2019-09-03,4.166602,725.295026,0.911401
2019-09-04,4.094704,723.195472,0.90622
2019-09-05,4.107498,715.281732,0.906296
2019-09-06,4.061904,711.695041,0.89827
2019-09-07,4.06995,711.695041,0.89827
2019-09-08,4.062804,711.705012,0.90742
2019-09-09,4.094901,715.005033,0.90514
2019-09-10,4.080968,712.414975,0.90498
2019-09-11,4.06785,715.896392,0.90801
2019-09-12,4.060397,708.984982,0.904502
2019-09-13,4.085104,707.505041,0.89634
2019-09-14,4.085104,707.505041,0.89634
2019-09-15,4.085698,707.201973,0.902285
2019-09-16,4.080803,710.000129,0.908797
2019-09-17,4.077502,715.602223,0.90299
2019-09-18,4.110896,716.095002,0.906702
2019-09-19,4.168103,716.20504,0.905301
2019-09-20,4.147204,717.705041,0.907855
2019-09-21,4.147204,717.705041,0.907855
2019-09-22,4.149799,717.601099,0.90755
2019-09-23,4.162984,721.689776,0.90964
2019-09-24,4.163197,723.704969,0.907896
2019-09-25,4.148601,727.394992,0.913035
2019-09-26,4.170697,727.201579,0.91555
2019-09-27,4.159104,726.285041,0.91399
2019-09-28,4.17005,726.285041,0.91399
2019-09-29,4.158597,726.204963,0.91388
2019-09-30,4.156299,728.619669,0.917495
2019-10-01,4.1561,729.394972,0.914535
2019-10-02,4.12805,724.804993,0.912296
2019-10-03,4.0844,716.610431,0.91117
2019-10-04,4.057104,715.303912,0.91075
2019-10-05,4.057404,715.303912,0.91075
2019-10-06,4.056101,714.985012,0.910402
2019-10-07,4.106601,718.919797,0.911435
2019-10-08,4.09455,724.690238,0.912435
2019-10-09,4.109797,724.004961,0.910297
2019-10-10,4.109898,719.000042,0.90821
2019-10-11,4.113304,710.505041,0.90621
2019-10-12,4.113304,710.505041,0.906208
2019-10-13,4.109755,710.50026,0.906742
2019-10-14,4.125199,714.505413,0.906897
2019-10-15,4.180104,715.99964,0.90626
2019-10-16,4.150099,717.097134,0.90298
2019-10-17,4.162604,711.704435,0.898898
2019-10-18,4.112704,710.703912,0.895656
2019-10-19,4.112704,710.703912,0.895656
2019-10-20,4.112603,711.301922,0.89643
2019-10-21,4.128351,726.200338,0.896765
2019-10-22,4.079902,725.193384,0.89856
2019-10-23,4.034602,726.50114,0.89831
2019-10-24,4.040801,724.698692,0.900609
2019-10-25,4.004504,727.000361,0.902486
2019-10-26,4.004504,727.000361,0.902486
2019-10-27,4.0031,728.695506,0.902215
2019-10-28,3.990301,724.698722,0.901007
2019-10-29,3.998201,728.585115,0.899899
2019-10-30,3.987697,741.806315,0.896697
2019-10-31,4.017504,744.10406,0.896321
2019-11-01,3.990304,742.403912,0.893455
2019-11-02,3.989604,742.403912,0.895456
2019-11-03,3.989596,743.798782,0.89556
2019-11-04,4.0123,742.883085,0.898625
2019-11-05,3.9935,749.103861,0.90303
2019-11-06,4.083801,742.097847,0.90334
2019-11-07,4.101033,742.794475,0.904789
2019-11-08,4.163504,749.000361,0.907528
2019-11-09,4.163504,749.000361,0.907528
2019-11-10,4.163351,749.00011,0.90727
2019-11-11,4.152801,762.265629,0.906197
2019-11-12,4.169397,780.495399,0.908101
2019-11-13,4.170098,795.503224,0.908198
2019-11-14,4.195796,803.399235,0.90744
2019-11-15,4.196204,775.403912,0.904773
2019-11-16,4.197291,775.403912,0.904871
2019-11-17,4.19525,775.399723,0.904642
2019-11-18,4.217899,776.615562,0.903185
2019-11-19,4.1932,789.594317,0.902649
2019-11-20,4.196497,792.802522,0.90265
2019-11-21,4.193207,797.796581,0.903705
2019-11-22,4.196504,800.103912,0.907441
2019-11-23,4.196504,800.103912,0.907334
2019-11-24,4.196504,801.597453,0.907265
2019-11-25,4.226903,828.789287,0.908098
2019-11-26,4.233297,798.697333,0.907265
2019-11-27,4.264197,819.201753,0.90872
2019-11-28,4.189499,828.899807,0.90816
2019-11-29,4.24025,857.903912,0.907573
2019-11-30,4.239845,857.903912,0.907593
2019-12-01,4.236596,857.892693,0.907555
2019-12-02,4.223799,803.811096,0.902795
2019-12-03,4.2055,803.500918,0.9023
2019-12-04,4.207702,787.497258,0.90231
2019-12-05,4.186105,783.176996,0.90049
2019-12-06,4.141404,777.703912,0.904159
2019-12-07,4.141404,777.703912,0.904261
2019-12-08,4.14135,777.698985,0.904285
2019-12-09,4.142697,777.749762,0.9038
2019-12-10,4.146102,779.097764,0.90152
2019-12-11,4.125198,769.999967,0.898201
2019-12-12,4.090824,768.401212,0.893992
2019-12-13,4.108404,764.403912,0.89924
2019-12-14,4.108404,764.403912,0.899281
2019-12-15,4.10825,764.401624,0.89895
2019-12-16,4.063398,761.501567,0.89794
2019-12-17,4.071697,757.702842,0.896846
2019-12-18,4.063262,751.707612,0.89965
2019-12-19,4.070402,754.301661,0.899023
2019-12-20,4.100474,756.903912,0.902685
2019-12-21,4.100474,756.903912,0.902527
2019-12-22,4.10235,756.90499,0.90257
2019-12-23,4.083502,753.09797,0.901596
2019-12-24,4.084297,749.796248,0.901898
2019-12-25,4.08445,752.102622,0.90131
2019-12-26,4.054899,747.000356,0.90084
2019-12-27,4.046632,748.903912,0.895037
2019-12-28,4.046632,748.903912,0.894879
2019-12-29,4.04475,748.901028,0.89431
2019-12-30,4.019281,732.717817,0.892698
2019-12-31,4.019969,739.403125,0.891273
2020-01-01,4.019699,740.599459,0.891401
2020-01-02,4.024897,749.801353,0.895185
2020-01-03,4.066804,764.303912,0.896057
2020-01-04,4.066804,764.303912,0.896098
2020-01-05,4.057198,764.298478,0.89593
2020-01-06,4.061898,774.29673,0.893136
2020-01-07,4.067699,770.051286,0.896525
2020-01-08,4.064398,758.000256,0.899865
2020-01-09,4.093604,768.302664,0.900197
2020-01-10,4.095804,773.803912,0.899304
2020-01-11,4.080666,773.803912,0.899281
2020-01-12,4.09295,773.799823,0.89958
2020-01-13,4.147296,774.901353,0.89804
2020-01-14,4.132902,769.795264,0.898604
2020-01-15,4.175702,775.301767,0.89666
2020-01-16,4.185104,777.096685,0.897902
2020-01-17,4.161904,774.000361,0.901665
2020-01-18,4.161904,774.000361,0.901648
2020-01-19,4.161802,773.999477,0.90137
2020-01-20,4.189699,771.396714,0.901185
2020-01-21,4.2124,774.899323,0.90211
2020-01-22,4.182798,771.39649,0.901225
2020-01-23,4.170597,777.00028,0.90458
2020-01-24,4.181404,777.303912,0.90703
2020-01-25,4.181404,777.303912,0.906997
2020-01-26,4.18195,777.287145,0.907035
2020-01-27,4.207698,788.199758,0.907495
2020-01-28,4.194901,785.760217,0.90726
2020-01-29,4.230398,792.789851,0.907899
2020-01-30,4.243701,797.291627,0.90672
2020-01-31,4.282504,800.303912,0.901299
2020-02-01,4.282504,800.303912,0.901364
2020-02-01,4.282504,800.303912,0.901364
2020-02-02,4.282803,800.298647,0.90176
2020-02-03,4.248299,787.49567,0.90395
2020-02-04,4.255201,781.707367,0.905398
2020-02-05,4.235196,776.697382,0.909097
2020-02-06,4.2823,783.794218,0.910701
2020-02-07,4.320604,792.203912,0.913618
2020-02-08,4.320604,792.203912,0.913551
2020-02-09,4.320602,792.198106,0.913335
2020-02-10,4.324641,794.198726,0.916498
2020-02-11,4.331442,791.804195,0.915835
2020-02-12,4.355965,791.505819,0.919495
2020-02-13,4.350457,794.096439,0.922201
2020-02-14,4.297604,792.000361,0.923289
2020-02-15,4.297604,792.000361,0.923289
2020-02-16,4.297697,792.000381,0.92239
2020-02-17,4.327981,794.999866,0.922698
2020-02-18,4.356304,797.383762,0.926365
2020-02-19,4.365497,797.197068,0.925069
2020-02-20,4.3938,807.769215,0.926977
2020-02-21,4.389604,803.803912,0.92191
2020-02-22,4.389604,803.803912,0.92191
2020-02-23,4.39025,803.799486,0.92263
2020-02-24,4.388094,808.498032,0.921748
2020-02-25,4.388298,812.604135,0.919075
2020-02-26,4.4506,812.501546,0.918675
2020-02-27,4.486299,814.498884,0.90935
2020-02-28,4.473054,817.903912,0.906833
2020-02-29,4.473054,817.903912,0.906799
2020-03-01,4.478797,817.900489,0.904905
2020-03-02,4.473902,812.999973,0.897371
2020-03-03,4.514699,814.297658,0.894598
2020-03-04,4.5849,819.898965,0.897785
2020-03-05,4.6077,825.378575,0.89099
2020-03-06,4.62665,826.603912,0.886038
2020-03-07,4.627304,826.603912,0.886014
2020-03-08,4.627301,826.594813,0.87831
2020-03-09,4.724403,839.298999,0.877385
2020-03-10,4.643602,834.096125,0.883669
2020-03-11,4.815298,841.79982,0.88802
2020-03-12,4.791703,851.498173,0.89416
2020-03-13,4.859604,839.000361,0.897545
2020-03-14,4.859604,839.000361,0.897304
2020-03-15,4.859593,838.999991,0.896585
2020-03-16,5.0005,853.301488,0.896024
2020-03-17,5.011201,848.300226,0.90789
2020-03-18,5.107612,868.000275,0.91234
2020-03-19,5.095701,862.303002,0.938435
2020-03-20,5.063904,863.303912,0.929152
2020-03-21,5.063904,863.303912,0.929066
2020-03-22,5.05425,863.303608,0.935159
2020-03-23,5.143198,860.70163,0.929015
2020-03-24,5.099601,845.404586,0.92574
2020-03-25,5.035197,846.847361,0.91835
2020-03-26,5.024098,829.403045,0.90516
2020-03-27,5.100504,830.603912,0.895504
2020-03-28,5.100504,830.603912,0.895375
2020-03-29,5.108225,831.297767,0.89781
2020-03-30,5.194203,859.701015,0.90665
2020-03-31,5.204986,856.697052,0.906935
2020-04-01,5.249706,865.897378,0.91299
2020-04-02,5.256797,862.9008,0.921945
2020-04-03,5.346768,865.503912,0.925555
2020-04-04,5.346768,865.503912,0.925498
2020-04-05,5.34983,865.698024,0.925375
2020-04-06,5.286805,850.601015,0.925799
2020-04-07,5.223199,859.430108,0.91789
2020-04-08,5.124975,844.603454,0.920705
2020-04-09,5.107301,842.298726,0.915265
2020-04-10,5.107041,840.540396,0.914369
2020-04-11,5.107041,840.540396,0.914453
